Frame,ID,X,Y
1232,93,66,228
1232,80,725,335
1232,74,727,330
1232,72,219,139
1232,92,386,80
1232,67,184,211
1233,75,771,298
1233,81,711,229
1233,82,477,51
1233,84,205,247
1233,85,602,452
1233,86,151,241
1233,87,747,97
1233,88,111,231
1233,90,769,213
1233,76,256,151
1233,91,799,326
1233,93,68,228
1233,80,725,334
1233,74,728,330
1233,72,218,138
1233,92,385,80
1233,67,184,211
1234,75,772,297
1234,81,710,231
1234,82,478,51
1234,84,206,246
1234,85,598,452
1234,86,153,241
1234,87,747,99
1234,88,112,229
1234,90,767,213
1234,76,257,151
1234,91,800,325
1234,93,69,227
1234,80,724,333
1234,72,217,139
1234,92,385,81
1234,67,185,211
1235,75,773,296
1235,81,710,232
1235,82,479,50
1235,84,206,245
1235,85,595,452
1235,86,155,241
1235,87,747,100
1235,88,113,228
1235,90,766,215
1235,76,258,151
1235,91,800,324
1235,93,70,227
1235,80,724,331
1235,72,215,140
1235,92,384,81
1235,67,185,212
1236,75,775,294
1236,81,710,233
1236,82,480,49
1236,84,207,245
1236,85,589,453
1236,86,159,241
1236,87,747,100
1236,88,114,227
1236,90,765,215
1236,76,259,151
1236,91,801,324
1236,93,70,226
1236,80,723,329
1236,72,215,140
1236,92,382,82
1236,67,184,212
1237,75,776,291
1237,81,709,235
1237,82,481,49
1237,84,208,243
1237,85,585,453
1237,86,162,242
1237,87,747,101
1237,88,116,227
1237,90,767,215
1237,76,260,151
1237,91,801,323
1237,93,71,224
1237,80,723,326
1237,72,214,140
1237,92,381,82
1237,67,184,213
1238,75,777,288
1238,81,709,235
1238,82,481,49
1238,84,209,240
1238,85,580,453
1238,86,164,242
1238,87,747,101
1238,88,119,227
1238,90,765,215
1238,76,261,151
1238,91,801,322
1238,93,72,223
1238,80,723,323
1238,72,212,141
1238,92,379,83
1238,67,185,213
1238,89,327,100
1239,75,778,287
1239,81,708,235
1239,82,482,49
1239,84,211,238
1239,85,573,453
1239,86,166,242
1239,87,747,101
1239,88,121,228
1239,90,765,211
1239,76,263,151
1239,91,802,320
1239,93,74,221
1239,80,723,321
1239,72,212,141
1239,92,379,84
1239,67,185,213
1239,89,326,101
1240,75,779,284
1240,81,708,236
1240,82,482,48
1240,84,213,236
1240,85,567,453
1240,86,166,242
1240,87,747,101
1240,88,122,228
1240,90,765,207
1240,76,265,149
1240,91,802,318
1240,93,76,219
1240,80,724,319
1240,72,211,142
1240,92,377,85
1240,67,184,213
1240,89,326,100
1241,75,780,284
1241,81,707,235
1241,82,483,47
1241,84,216,236
1241,85,562,453
1241,86,167,242
1241,87,747,101
1241,88,123,228
1241,90,763,207
1241,76,267,147
1241,91,802,318
1241,93,77,219
1241,80,723,319
1241,72,209,142
1241,92,376,86
1241,67,184,213
1241,89,325,101
1242,75,781,283
1242,81,707,236
1242,82,483,47
1242,84,217,235
1242,85,557,453
1242,86,169,241
1242,87,747,101
1242,88,124,227
1242,90,761,215
1242,76,268,145
1242,91,803,318
1242,93,78,218
1242,80,723,318
1242,72,207,141
1242,92,375,86
1242,89,323,101
1243,75,783,283
1243,81,707,237
1243,82,484,46
1243,84,219,235
1243,85,552,454
1243,86,171,239
1243,87,747,101
1243,88,126,226
1243,90,760,219
1243,76,270,143
1243,91,803,317
1243,93,80,218
1243,80,723,318
1243,72,205,141
1243,92,374,85
1243,89,322,101
1244,75,784,285
1244,81,707,238
1244,82,484,45
1244,84,221,235
1244,85,551,455
1244,86,173,236
1244,87,747,101
1244,88,127,224
1244,76,272,147
1244,91,804,315
1244,93,81,218
1244,80,723,318
1244,72,203,142
1244,92,374,85
1244,89,321,101
1245,75,785,285
1245,81,706,239
1245,82,485,46
1245,84,223,233
1245,85,551,456
1245,86,175,234
1245,87,747,101
1245,88,129,222
1245,76,274,158
1245,91,804,315
1245,93,82,218
1245,80,724,318
1245,72,202,143
1245,92,373,85
1245,89,320,101
1246,75,785,284
1246,81,705,242
1246,82,486,46
1246,84,224,232
1246,85,550,456
1246,86,177,233
1246,87,747,102
1246,88,131,220
1246,76,276,160
1246,91,805,314
1246,93,83,218
1246,80,726,318
1246,72,200,143
1246,92,372,85
1246,89,319,101
1247,75,785,283
1247,81,704,245
1247,82,486,45
1247,84,225,232
1247,85,548,456
1247,86,179,231
1247,87,747,104
1247,88,132,219
1247,76,277,161
1247,91,806,314
1247,93,84,217
1247,80,727,317
1247,72,199,144
1247,92,370,86
1247,89,317,102
1248,75,786,284
1248,81,704,247
1248,82,487,45
1248,84,226,232
1248,85,546,456
1248,86,181,230
1248,87,747,106
1248,88,133,218
1248,76,279,163
1248,91,807,314
1248,93,85,216
1248,80,728,315
1248,72,198,145
1248,92,369,87
1248,89,315,104
1249,75,787,284
1249,81,703,248
1249,82,487,45
1249,84,228,231
1249,85,544,456
1249,86,183,230
1249,87,746,107
1249,88,133,218
1249,76,280,163
1249,91,808,314
1249,93,86,216
1249,80,729,314
1249,72,197,144
1249,92,367,87
1249,89,314,105
1250,75,787,283
1250,81,702,249
1250,82,488,45
1250,84,230,228
1250,85,539,456
1250,86,184,231
1250,87,746,107
1250,88,134,218
1250,76,281,159
1250,91,808,312
1250,93,87,215
1250,80,730,311
1250,72,196,144
1250,92,365,88
1250,89,313,106
1251,75,789,280
1251,81,701,249
1251,82,489,45
1251,84,231,226
1251,85,534,456
1251,86,184,231
1251,87,746,108
1251,88,136,217
1251,76,283,155
1251,91,809,309
1251,93,89,215
1251,80,731,309
1251,72,195,144
1251,92,364,88
1251,89,312,107
1252,75,790,277
1252,81,701,249
1252,82,490,44
1252,84,233,225
1252,85,530,456
1252,86,186,230
1252,87,745,109
1252,88,137,216
1252,76,282,156
1252,91,810,306
1252,93,91,212
1252,80,732,308
1252,72,193,143
1252,92,364,88
1252,89,311,108
1253,75,791,274
1253,81,700,250
1253,82,491,43
1253,84,234,224
1253,85,526,456
1253,86,187,230
1253,87,745,109
1253,88,137,216
1253,76,282,145
1253,91,810,303
1253,93,92,210
1253,80,733,307
1253,72,191,144
1253,92,362,88
1253,89,310,108
1254,75,792,273
1254,81,699,250
1254,82,492,42
1254,84,236,224
1254,85,522,456
1254,86,188,230
1254,87,745,109
1254,88,139,214
1254,76,282,136
1254,91,811,298
1254,93,93,208
1254,80,734,307
1254,72,189,145
1254,92,361,88
1254,89,309,109
1255,75,793,273
1255,81,699,250
1255,82,493,42
1255,84,239,223
1255,85,517,456
1255,86,189,228
1255,87,744,109
1255,88,140,213
1255,76,283,132
1255,91,812,296
1255,93,94,207
1255,80,735,307
1255,72,188,147
1255,92,360,89
1255,89,307,108
1256,75,793,274
1256,81,699,251
1256,82,494,41
1256,84,242,223
1256,85,512,456
1256,86,189,227
1256,87,744,109
1256,88,141,212
1256,76,284,130
1256,91,812,295
1256,93,97,206
1256,80,736,307
1256,72,187,145
1256,92,359,89
1256,89,306,108
1257,75,794,274
1257,81,699,252
1257,82,495,41
1257,84,246,223
1257,85,507,457
1257,86,189,225
1257,87,744,109
1257,88,142,211
1257,76,285,129
1257,91,812,294
1257,93,100,206
1257,80,736,307
1257,72,186,144
1257,92,358,89
1257,89,305,108
1258,75,795,274
1258,81,698,254
1258,82,495,41
1258,84,247,223
1258,85,504,457
1258,86,189,224
1258,87,744,109
1258,88,143,209
1258,76,286,129
1258,91,812,290
1258,93,103,206
1258,80,736,307
1258,72,184,151
1258,92,357,90
1258,89,304,110
1259,75,795,273
1259,81,698,256
1259,82,496,40
1259,84,247,222
1259,85,502,458
1259,86,190,222
1259,87,744,110
1259,88,144,208
1259,76,287,129
1259,91,813,288
1259,93,105,206
1259,80,736,307
1259,72,180,153
1259,92,355,90
1259,89,303,110
1259,94,759,273
1260,75,796,270
1260,81,698,259
1260,82,497,40
1260,84,248,222
1260,85,501,458
1260,86,193,221
1260,87,744,110
1260,88,145,208
1260,76,288,127
1260,91,813,287
1260,93,106,205
1260,80,738,307
1260,72,176,150
1260,92,353,92
1260,89,302,111
1260,94,760,273
1261,75,797,269
1261,81,697,262
1261,82,497,40
1261,84,248,223
1261,85,499,458
1261,86,192,218
1261,87,743,111
1261,88,146,208
1261,76,289,125
1261,91,813,283
1261,93,107,204
1261,80,738,306
1261,72,175,148
1261,92,351,92
1261,89,302,110
1261,94,760,268
1262,75,798,267
1262,81,697,264
1262,82,498,39
1262,84,250,221
1262,85,497,458
1262,86,192,217
1262,87,743,112
1262,88,147,208
1262,76,291,124
1262,91,813,280
1262,93,108,204
1262,80,737,305
1262,72,175,149
1262,92,349,90
1262,89,297,116
1262,94,760,263
1263,75,799,265
1263,81,696,265
1263,82,499,39
1263,84,252,218
1263,85,493,458
1263,86,199,217
1263,87,743,113
1263,88,148,208
1263,76,292,124
1263,91,813,278
1263,93,108,204
1263,80,738,302
1263,72,174,150
1263,92,348,92
1263,94,761,266
1263,95,25,280
1263,67,184,213
1264,75,800,266
1264,81,696,265
1264,82,500,39
1264,84,255,216
1264,85,487,458
1264,86,203,216
1264,87,744,114
1264,88,149,207
1264,76,295,121
1264,91,813,278
1264,93,110,203
1264,80,739,300
1264,72,173,150
1264,92,347,92
1264,94,763,261
1264,95,26,280
1264,67,184,213
1265,75,800,265
1265,81,696,264
1265,82,500,39
1265,84,257,215
1265,85,480,458
1265,86,207,216
1265,87,744,114
1265,88,150,207
1265,76,297,119
1265,91,814,276
1265,93,112,202
1265,80,740,297
1265,92,347,92
1265,94,764,262
1265,95,27,279
1265,67,183,213
1266,75,801,265
1266,81,696,264
1266,82,501,37
1266,84,258,214
1266,85,474,457
1266,86,209,217
1266,87,744,116
1266,88,151,206
1266,76,298,118
1266,91,814,275
1266,93,113,200
1266,80,740,296
1266,92,347,92
1266,94,765,264
1266,95,28,278
1266,67,183,212
1267,75,802,255
1267,81,696,264
1267,82,502,37
1267,84,260,213
1267,85,469,457
1267,86,211,215
1267,87,745,116
1267,88,153,205
1267,76,299,118
1267,91,814,274
1267,93,115,197
1267,80,741,294
1267,92,347,92
1267,94,766,264
1267,95,31,273
1267,67,183,212
1268,75,802,253
1268,81,696,264
1268,82,502,37
1268,84,262,212
1268,85,464,458
1268,86,212,214
1268,87,745,116
1268,88,154,204
1268,76,300,117
1268,91,814,273
1268,93,117,198
1268,80,741,291
1268,92,346,93
1268,94,767,265
1268,95,33,270
1268,67,184,212
1269,75,802,257
1269,81,696,264
1269,82,503,37
1269,84,263,211
1269,85,460,458
1269,86,213,213
1269,87,746,116
1269,88,155,203
1269,76,302,118
1269,91,814,272
1269,93,119,199
1269,80,742,289
1269,92,345,94
1269,94,768,263
1269,95,35,268
1269,67,185,213
1270,75,803,258
1270,81,696,264
1270,82,503,37
1270,84,265,212
1270,85,456,459
1270,86,214,212
1270,87,746,116
1270,88,155,201
1270,76,305,118
1270,91,814,271
1270,93,120,199
1270,80,743,288
1270,92,344,94
1270,94,768,260
1270,95,37,266
1270,67,186,212
1270,96,797,149
1271,75,804,254
1271,81,695,266
1271,82,503,37
1271,84,267,210
1271,85,450,459
1271,86,215,213
1271,87,746,116
1271,88,156,200
1271,76,306,119
1271,91,814,270
1271,93,122,199
1271,80,745,290
1271,92,342,92
1271,94,769,260
1271,95,40,267
1271,67,186,212
1271,96,796,150
1271,90,735,239
1272,75,804,253
1272,81,695,270
1272,82,504,37
1272,84,268,210
1272,85,447,459
1272,86,216,213
1272,87,746,116
1272,88,158,199
1272,76,307,119
1272,91,815,270
1272,93,124,199
1272,80,747,292
1272,92,339,94
1272,94,770,258
1272,95,42,267
1272,67,186,212
1272,96,796,150
1272,97,286,118
1272,90,734,242
1273,75,804,255
1273,81,695,273
1273,82,505,37
1273,84,270,209
1273,85,445,459
1273,86,218,212
1273,87,747,116
1273,88,159,199
1273,76,308,119
1273,91,816,271
1273,93,126,198
1273,80,748,292
1273,92,337,95
1273,94,770,257
1273,95,45,267
1273,67,187,212
1273,96,795,150
1273,97,285,119
1273,90,733,246
1274,75,805,257
1274,81,695,274
1274,82,505,37
1274,84,271,208
1274,85,443,459
1274,86,220,211
1274,87,747,116
1274,88,161,198
1274,76,310,119
1274,91,816,271
1274,93,128,197
1274,80,749,292
1274,92,335,97
1274,94,771,256
1274,95,49,266
1274,67,187,212
1274,96,795,150
1274,97,284,120
1274,90,732,247
1275,75,805,259
1275,81,695,277
1275,82,505,37
1275,84,272,207
1275,85,441,459
1275,86,221,210
1275,87,747,117
1275,88,162,198
1275,76,312,118
1275,93,130,196
1275,80,751,292
1275,92,334,98
1275,94,771,256
1275,95,53,265
1275,67,188,212
1275,96,794,150
1275,97,283,121
1275,90,731,249
1276,75,805,254
1276,81,694,278
1276,82,506,37
1276,84,274,205
1276,85,439,459
1276,86,223,209
1276,87,748,118
1276,88,163,198
1276,76,311,117
1276,93,131,194
1276,80,752,291
1276,92,332,99
1276,94,772,255
1276,95,55,264
1276,67,189,212
1276,96,793,150
1276,97,282,123
1276,90,731,250
1277,75,805,250
1277,81,694,280
1277,82,507,35
1277,84,276,204
1277,85,436,459
1277,86,224,209
1277,87,748,119
1277,88,164,198
1277,76,311,116
1277,93,134,193
1277,80,753,288
1277,92,330,100
1277,94,773,254
1277,95,57,264
1277,67,189,212
1277,96,792,150
1277,97,281,125
1277,90,730,252
1278,75,807,252
1278,81,693,281
1278,82,509,35
1278,84,277,204
1278,85,431,459
1278,86,226,208
1278,87,748,123
1278,88,166,197
1278,76,311,114
1278,93,134,192
1278,80,754,287
1278,92,330,100
1278,94,774,254
1278,95,59,258
1278,67,190,212
1278,96,790,150
1278,97,280,126
1278,90,730,254
1279,75,808,253
1279,81,692,282
1279,82,510,34
1279,84,278,204
1279,86,228,208
1279,87,748,126
1279,88,168,195
1279,76,312,114
1279,93,137,191
1279,80,755,286
1279,92,329,102
1279,94,775,253
1279,95,62,255
1279,67,191,212
1279,96,789,151
1279,97,278,128
1279,90,729,256
1280,75,807,252
1280,81,692,282
1280,82,511,34
1280,84,279,204
1280,86,230,208
1280,87,748,127
1280,88,169,194
1280,76,313,113
1280,93,138,190
1280,80,755,285
1280,92,329,102
1280,94,776,252
1280,95,64,252
1280,67,191,212
1280,96,787,153
1280,97,277,127
1280,90,728,257
1281,75,807,252
1281,81,692,282
1281,82,513,34
1281,84,281,205
1281,86,232,207
1281,87,749,127
1281,88,170,191
1281,76,313,113
1281,93,140,188
1281,80,757,285
1281,92,328,102
1281,94,777,251
1281,95,66,251
1281,67,192,212
1281,96,786,155
1281,97,276,128
1281,90,727,257
1281,85,414,457
1282,75,807,252
1282,81,692,282
1282,82,513,33
1282,84,284,204
1282,86,234,206
1282,87,749,128
1282,88,170,191
1282,76,315,113
1282,93,142,188
1282,80,759,285
1282,92,328,102
1282,94,778,251
1282,95,68,250
1282,67,193,212
1282,96,784,157
1282,97,275,127
1282,90,727,257
1282,85,409,459
1283,75,807,251
1283,81,692,282
1283,82,514,33
1283,84,287,203
1283,86,236,207
1283,87,749,128
1283,88,170,190
1283,76,316,113
1283,93,144,187
1283,80,760,285
1283,94,779,250
1283,95,71,249
1283,67,193,212
1283,96,783,158
1283,97,274,125
1283,90,727,257
1283,85,404,459
1284,75,808,250
1284,81,692,283
1284,82,514,33
1284,84,288,202
1284,86,238,207
1284,87,749,128
1284,88,171,188
1284,76,317,111
1284,93,147,187
1284,80,760,285
1284,94,780,250
1284,95,75,249
1284,67,193,212
1284,96,783,160
1284,97,273,126
1284,90,726,257
1284,85,399,460
1285,81,692,285
1285,82,515,33
1285,84,289,201
1285,86,239,205
1285,87,749,126
1285,88,172,187
1285,76,318,110
1285,93,149,187
1285,80,760,285
1285,94,780,249
1285,95,78,249
1285,67,193,211
1285,96,783,160
1285,97,271,126
1285,90,726,259
1285,85,397,460
1286,81,692,289
1286,82,515,33
1286,84,289,202
1286,86,240,203
1286,87,750,126
1286,76,320,110
1286,93,150,187
1286,80,761,285
1286,94,781,248
1286,95,81,248
1286,67,194,211
1286,96,782,160
1286,97,270,126
1286,90,726,262
1286,85,391,460
1287,81,692,292
1287,82,516,32
1287,84,290,202
1287,86,242,202
1287,87,750,126
1287,76,321,109
1287,93,149,187
1287,80,762,285
1287,94,781,249
1287,95,84,248
1287,67,195,211
1287,96,781,160
1287,97,269,126
1287,90,726,263
1287,85,381,460
1287,100,126,416
1288,81,692,294
1288,82,517,32
1288,84,290,200
1288,86,243,201
1288,87,750,126
1288,76,322,109
1288,93,150,187
1288,80,762,285
1288,94,782,250
1288,95,86,246
1288,67,195,212
1288,96,780,160
1288,97,268,126
1288,90,725,265
1288,85,377,461
1288,100,130,417
1289,81,692,295
1289,82,517,32
1289,84,291,197
1289,86,244,200
1289,87,751,127
1289,76,324,108
1289,93,151,187
1289,80,762,283
1289,94,782,252
1289,95,87,244
1289,67,195,211
1289,96,780,160
1289,97,267,125
1289,90,725,265
1289,85,375,461
1289,100,134,413
1290,81,692,297
1290,82,518,31
1290,84,293,196
1290,86,247,199
1290,87,751,127
1290,76,325,108
1290,93,153,185
1290,80,763,282
1290,94,782,251
1290,95,88,242
1290,67,194,210
1290,96,779,160
1290,97,265,126
1290,90,725,266
1290,85,373,461
1290,100,136,416
1291,81,693,299
1291,82,518,30
1291,84,296,196
1291,86,249,198
1291,87,751,129
1291,76,327,108
1291,93,155,184
1291,80,763,281
1291,94,783,249
1291,95,90,239
1291,67,194,210
1291,96,778,161
1291,97,263,126
1291,90,724,266
1291,85,372,461
1291,100,142,411
1292,81,693,299
1292,82,519,30
1292,84,299,196
1292,86,251,197
1292,87,751,130
1292,76,328,108
1292,93,158,183
1292,80,763,278
1292,94,784,249
1292,95,92,236
1292,67,193,210
1292,96,777,162
1292,97,262,128
1292,90,724,267
1292,85,369,461
1292,100,146,402
1293,81,694,300
1293,82,520,29
1293,84,300,195
1293,86,254,197
1293,87,751,131
1293,76,331,107
1293,93,160,182
1293,80,764,275
1293,94,784,250
1293,95,94,235
1293,67,192,209
1293,96,777,164
1293,97,260,128
1293,90,724,267
1293,100,148,396
1294,81,694,300
1294,82,521,29
1294,84,300,195
1294,86,258,194
1294,87,751,132
1294,76,332,105
1294,93,162,182
1294,80,764,273
1294,94,785,249
1294,95,96,235
1294,67,192,209
1294,96,776,166
1294,97,258,128
1294,90,724,267
1294,100,152,397
1295,81,694,300
1295,82,521,28
1295,84,301,194
1295,86,261,195
1295,87,752,132
1295,76,333,106
1295,93,164,181
1295,80,765,272
1295,94,786,248
1295,95,98,235
1295,67,192,207
1295,96,775,167
1295,90,724,265
1295,100,154,395
1296,81,695,300
1296,82,522,28
1296,84,303,194
1296,86,262,192
1296,87,752,133
1296,76,334,107
1296,93,165,180
1296,80,766,271
1296,94,787,246
1296,95,101,235
1296,67,192,207
1296,96,775,167
1296,90,724,265
1296,100,157,396
1297,81,694,300
1297,82,523,28
1297,84,304,191
1297,86,263,191
1297,87,752,133
1297,76,335,108
1297,93,167,180
1297,80,766,270
1297,94,787,244
1297,95,103,235
1297,67,192,207
1297,96,774,167
1297,90,724,265
1297,100,161,390
1297,101,305,116
1298,81,694,300
1298,82,524,28
1298,84,305,189
1298,86,264,194
1298,87,753,133
1298,76,336,105
1298,93,169,180
1298,80,767,269
1298,94,787,243
1298,95,105,234
1298,67,192,206
1298,96,774,167
1298,90,723,264
1298,100,164,382
1298,101,304,116
1299,81,694,303
1299,82,524,27
1299,84,306,188
1299,86,265,195
1299,87,754,133
1299,76,336,104
1299,93,170,179
1299,80,769,270
1299,94,788,239
1299,95,108,232
1299,67,195,206
1299,96,774,168
1299,90,723,265
1299,100,167,383
1299,101,302,115
1300,81,694,307
1300,82,525,27
1300,84,306,188
1300,86,266,196
1300,87,754,133
1300,76,336,102
1300,93,171,179
1300,80,770,271
1300,94,788,238
1300,95,110,228
1300,67,197,206
1300,96,773,167
1300,90,722,263
1300,100,169,378
1300,101,300,115
1300,97,249,136
1301,81,694,310
1301,82,525,27
1301,84,308,187
1301,86,268,195
1301,87,754,133
1301,76,336,102
1301,93,172,178
1301,80,771,270
1301,94,788,235
1301,95,111,222
1301,67,199,205
1301,96,772,168
1301,90,720,265
1301,100,172,378
1301,101,299,114
1301,97,248,136
1302,81,694,312
1302,82,526,27
1302,84,310,186
1302,86,270,194
1302,87,754,132
1302,76,336,101
1302,93,174,178
1302,80,771,270
1302,94,788,233
1302,95,112,218
1302,67,200,205
1302,96,772,167
1302,90,719,266
1302,100,177,375
1302,101,297,114
1302,97,247,136
1303,81,694,314
1303,82,527,27
1303,84,311,186
1303,86,273,193
1303,87,755,132
1303,76,337,101
1303,93,175,177
1303,80,772,268
1303,94,789,232
1303,95,112,216
1303,67,201,205
1303,96,771,167
1303,90,718,265
1303,100,181,371
1303,101,296,114
1303,97,246,136
1304,81,693,316
1304,82,527,26
1304,84,312,186
1304,86,275,191
1304,87,755,132
1304,76,338,101
1304,93,176,176
1304,80,774,266
1304,94,789,230
1304,95,115,218
1304,67,202,205
1304,96,770,170
1304,90,716,263
1304,100,183,369
1304,101,295,114
1304,97,245,136
1305,81,693,318
1305,82,528,26
1305,84,314,187
1305,86,276,191
1305,87,755,133
1305,76,339,101
1305,93,177,175
1305,80,775,264
1305,94,789,230
1305,95,117,219
1305,67,202,205
1305,96,768,172
1305,90,716,260
1305,100,186,365
1305,101,294,115
1305,97,244,136
1305,85,308,462
1306,81,693,319
1306,82,529,26
1306,84,315,186
1306,86,277,190
1306,87,755,136
1306,76,340,100
1306,93,178,172
1306,80,776,263
1306,94,790,230
1306,95,119,218
1306,67,203,205
1306,96,765,176
1306,90,714,254
1306,100,189,366
1306,101,293,115
1306,97,243,137
1307,81,692,319
1307,84,316,186
1307,86,278,190
1307,87,755,136
1307,76,341,100
1307,93,180,171
1307,80,777,262
1307,94,792,229
1307,95,118,216
1307,67,203,204
1307,96,762,178
1307,90,713,249
1307,100,191,365
1307,101,291,118
1307,97,242,138
1308,81,692,319
1308,84,319,186
1308,86,281,190
1308,87,755,135
1308,76,342,100
1308,93,181,171
1308,80,778,262
1308,94,793,228
1308,95,118,215
1308,67,205,203
1308,96,762,180
1308,90,712,247
1308,100,193,362
1308,101,289,118
1308,97,241,139
1308,103,15,281
1309,81,692,319
1309,84,321,185
1309,86,285,190
1309,87,756,135
1309,76,344,99
1309,93,182,171
1309,80,778,262
1309,94,793,228
1309,67,206,203
1309,96,762,179
1309,90,710,246
1309,100,198,358
1309,101,287,119
1309,97,240,139
1309,103,16,280
1310,81,692,319
1310,84,322,182
1310,86,286,190
1310,87,756,136
1310,76,345,97
1310,93,183,172
1310,80,778,262
1310,94,795,229
1310,67,208,202
1310,96,763,178
1310,90,709,246
1310,100,202,359
1310,101,284,122
1310,97,239,140
1310,103,17,281
1311,81,692,319
1311,84,323,181
1311,86,288,190
1311,87,756,131
1311,76,348,97
1311,93,185,171
1311,80,778,262
1311,94,795,229
1311,67,209,202
1311,96,762,180
1311,90,707,246
1311,100,204,370
1311,101,284,122
1311,97,238,141
1311,103,19,281
1311,104,132,218
1312,81,692,319
1312,84,323,180
1312,86,289,190
1312,87,756,125
1312,76,350,97
1312,93,186,171
1312,80,778,262
1312,94,796,228
1312,67,210,201
1312,96,761,181
1312,90,708,247
1312,100,207,370
1312,101,283,122
1312,103,19,281
1312,104,132,217
1313,81,692,321
1313,84,325,180
1313,86,290,189
1313,87,756,123
1313,76,352,96
1313,93,187,171
1313,80,778,262
1313,94,797,227
1313,67,211,201
1313,96,761,181
1313,90,707,247
1313,100,211,359
1313,101,283,122
1313,103,21,280
1313,104,133,214
1314,81,693,325
1314,84,326,179
1314,86,290,189
1314,87,756,121
1314,76,354,95
1314,93,189,170
1314,80,778,261
1314,94,798,227
1314,67,212,202
1314,96,760,181
1314,90,707,249
1314,100,214,352
1314,101,282,122
1314,103,23,279
1314,104,135,212
1315,81,693,328
1315,84,328,179
1315,86,291,188
1315,87,755,121
1315,76,355,96
1315,93,190,170
1315,80,778,261
1315,94,798,228
1315,67,213,202
1315,96,759,181
1315,90,706,250
1315,100,218,349
1315,101,282,122
1315,103,24,277
1315,104,136,209
1316,81,693,332
1316,84,331,179
1316,86,290,184
1316,87,755,120
1316,76,357,99
1316,93,191,169
1316,80,779,260
1316,94,798,227
1316,67,213,202
1316,96,758,181
1316,90,705,253
1316,100,221,345
1316,101,280,123
1316,103,24,274
1316,104,138,208
1317,81,693,334
1317,84,333,179
1317,87,755,120
1317,76,358,112
1317,93,193,168
1317,80,779,259
1317,94,799,227
1317,67,213,201
1317,96,758,182
1317,90,703,253
1317,100,224,337
1317,101,279,124
1317,103,27,269
1317,104,139,207
1317,105,99,188
1318,81,693,336
1318,84,335,179
1318,87,755,120
1318,76,359,117
1318,93,195,165
1318,80,780,258
1318,94,798,226
1318,67,212,201
1318,96,757,185
1318,90,700,253
1318,100,227,329
1318,101,277,124
1318,103,28,268
1318,104,141,207
1318,105,97,189
1319,81,694,339
1319,84,336,178
1319,87,755,121
1319,76,359,119
1319,93,197,163
1319,80,782,257
1319,94,793,243
1319,67,212,200
1319,96,756,188
1319,90,698,259
1319,100,230,332
1319,101,275,125
1319,103,30,267
1319,104,143,206
1319,105,95,191
1320,81,694,339
1320,84,336,177
1320,87,754,122
1320,76,360,119
1320,93,200,162
1320,80,783,255
1320,94,791,249
1320,67,213,200
1320,96,756,189
1320,90,698,262
1320,100,232,332
1320,101,273,125
1320,103,32,266
1320,104,144,205
1320,105,92,191
1321,81,694,340
1321,84,337,176
1321,87,754,123
1321,76,361,119
1321,93,201,161
1321,80,784,254
1321,94,789,251
1321,67,214,199
1321,96,756,190
1321,90,697,263
1321,100,235,332
1321,101,271,124
1321,103,34,266
1321,104,145,205
1321,105,88,191
1321,85,242,461
1322,81,695,340
1322,84,338,176
1322,87,754,124
1322,76,361,119
1322,93,203,148
1322,80,784,252
1322,94,789,250
1322,67,216,199
1322,96,756,190
1322,90,697,265
1322,100,239,332
1322,101,269,124
1322,103,36,266
1322,104,146,203
1322,105,86,192
1322,85,237,461
1323,81,695,340
1323,84,339,175
1323,87,753,125
1323,76,361,119
1323,93,205,142
1323,80,785,251
1323,94,789,249
1323,67,218,198
1323,96,755,191
1323,90,698,261
1323,100,242,329
1323,101,267,125
1323,103,37,266
1323,104,148,200
1323,105,84,192
1323,85,233,461
1324,81,694,340
1324,84,340,173
1324,87,753,125
1324,76,362,113
1324,93,207,139
1324,80,785,250
1324,94,788,249
1324,67,218,198
1324,96,754,191
1324,90,698,269
1324,100,244,328
1324,101,266,126
1324,103,39,266
1324,104,149,198
1324,105,83,192
1324,85,229,460
1325,81,694,340
1325,84,340,172
1325,87,753,126
1325,76,363,110
1325,93,208,137
1325,80,786,250
1325,94,788,249
1325,67,219,197
1325,96,753,191
1325,90,697,264
1325,100,247,323
1325,101,264,127
1325,103,42,266
1325,104,150,197
1325,105,81,192
1326,81,693,341
1326,84,341,171
1326,87,753,126
1326,76,364,109
1326,93,209,138
1326,80,786,250
1326,67,221,197
1326,96,753,191
1326,100,250,322
1326,101,263,127
1326,103,43,265
1326,104,151,196
1326,105,81,194
1326,86,307,181
1326,85,221,461
1327,81,693,343
1327,84,342,170
1327,87,753,127
1327,76,366,108
1327,80,786,250
1327,67,222,196
1327,96,752,191
1327,100,252,319
1327,101,262,127
1327,103,45,263
1327,104,154,195
1327,105,80,196
1327,86,308,180
1327,85,218,461
1328,81,693,346
1328,84,343,168
1328,87,753,127
1328,76,367,107
1328,80,786,250
1328,67,223,195
1328,96,751,191
1328,100,253,318
1328,101,261,127
1328,103,46,262
1328,104,156,194
1328,105,78,200
1328,86,310,179
1328,85,213,462
1329,81,693,351
1329,84,344,167
1329,87,754,126
1329,76,368,106
1329,80,787,249
1329,67,224,195
1329,96,749,192
1329,100,256,317
1329,101,260,128
1329,103,48,260
1329,104,158,193
1329,105,75,201
1329,86,311,177
1329,85,208,462
1330,81,693,354
1330,84,345,168
1330,87,754,128
1330,76,369,106
1330,80,787,249
